time ms,free,max,total
874388,135585480,1065025536,566575104
875388,129421256,1065025536,566575104
876389,118900048,1065025536,566575104
877390,108483576,1065025536,566575104
878391,112959512,1065025536,566575104
879393,100676288,1065025536,566575104
880393,104763456,1065025536,566575104
881394,91989392,1065025536,566575104
882394,95901304,1065025536,566575104
883396,83499608,1065025536,566575104
884397,88524256,1065025536,566575104
885399,75936608,1065025536,566575104
886400,82070888,1065025536,566575104
887401,69223512,1065025536,566575104
888402,74671312,1065025536,566575104
889404,60328208,1065025536,566575104
890405,66666032,1065025536,566575104
891405,56558632,1065025536,566575104
892406,47899040,1065025536,566575104
893407,150911832,1065025536,566575104
894407,231899888,1065025536,599412736
895409,226307960,1065025536,599412736
896409,232482144,1065025536,599412736
897410,219837560,1065025536,599412736
898410,225597296,1065025536,599412736
899412,213800920,1065025536,599412736
900413,219860296,1065025536,599412736
901413,207663688,1065025536,599412736
902414,197617880,1065025536,599412736
903415,203104392,1065025536,599412736
904416,190082352,1065025536,599412736
905417,194939192,1065025536,599412736
906418,181597680,1065025536,599412736
907419,186615952,1065025536,599412736
908420,173547824,1065025536,599412736
909421,177434232,1065025536,599412736
910422,179265664,1065025536,599412736
911423,164983000,1065025536,599412736
912424,167758296,1065025536,599412736
913426,156121080,1065025536,599412736
914427,157583232,1065025536,599412736
915428,146230696,1065025536,599412736
916429,151924344,1065025536,599412736
917430,140773928,1065025536,599412736
918448,143444016,1065025536,599412736
919450,130603320,1065025536,599412736
920461,134878168,1065025536,599412736
921463,121100496,1065025536,599412736
922464,125893080,1065025536,599412736
923465,113383328,1065025536,599412736
924467,118401152,1065025536,599412736
925468,106150936,1065025536,599412736
926485,107513192,1065025536,599412736
927486,93607168,1065025536,599412736
928488,96500512,1065025536,599412736
929488,84661816,1065025536,599412736
930489,86710168,1065025536,599412736
931490,74944008,1065025536,599412736
932491,77882120,1065025536,599412736
933493,65951480,1065025536,599412736
934494,68124888,1065025536,599412736
935495,54977496,1065025536,599412736
936496,45854440,1065025536,599412736
937501,207324200,1065025536,599412736
938502,238538672,1065025536,606720000
939504,240556696,1065025536,606720000
940505,236802120,1065025536,606720000
941506,225557440,1065025536,606720000
942507,220394464,1065025536,606720000
943512,220862200,1065025536,606720000
944514,218976696,1065025536,606720000
945515,214936408,1065025536,606720000
946516,203139584,1065025536,606720000
947516,205369808,1065025536,606720000
948518,194930840,1065025536,606720000
949519,201351016,1065025536,606720000
950519,191735880,1065025536,606720000
951520,183599392,1065025536,606720000
952521,187870992,1065025536,606720000
953523,178265528,1065025536,606720000
954523,183433184,1065025536,606720000
955523,170563856,1065025536,606720000
956524,160282112,1065025536,606720000
957525,165279288,1065025536,606720000
958526,157120720,1065025536,606720000
959527,162494704,1065025536,606720000
960528,145730952,1065025536,606720000
961528,142137840,1065025536,606720000
962529,146393328,1065025536,606720000
963529,131399800,1065025536,606720000
964531,138388256,1065025536,606720000
965532,127654768,1065025536,606720000
966534,121905248,1065025536,606720000
967534,114479472,1065025536,606720000
968545,122961328,1065025536,606720000
969546,115479288,1065025536,606720000
970546,104841080,1065025536,606720000
971547,109246456,1065025536,606720000
972549,91270384,1065025536,606720000
973549,87015656,1065025536,606720000
974551,97631384,1065025536,606720000
975552,87164752,1065025536,606720000
976553,76428808,1065025536,606720000
977554,79372552,1065025536,606720000
978574,78605456,1065025536,606720000
979574,59535360,1065025536,606720000
980576,70291376,1065025536,606720000
981578,61459448,1065025536,606720000
982578,52134656,1065025536,606720000
983587,58908888,1065025536,606720000
984588,244284736,1065025536,612495360
985589,235559312,1065025536,612495360
986590,240871888,1065025536,612495360
987591,231792104,1065025536,612495360
988592,227880360,1065025536,612495360
989594,217410552,1065025536,612495360
990595,214465728,1065025536,612495360
991596,221596792,1065025536,612495360
992597,217790080,1065025536,612495360
993598,204657016,1065025536,612495360
994600,202549168,1065025536,612495360
995600,204755920,1065025536,612495360
996601,203736208,1065025536,612495360
997602,191846096,1065025536,612495360
998603,181687320,1065025536,612495360
999604,181791384,1065025536,612495360
1000606,180098088,1065025536,612495360
1001615,184616048,1065025536,612495360
1002617,180278552,1065025536,612495360
1003618,167144096,1065025536,612495360
1004618,170946288,1065025536,612495360
1005620,160774376,1065025536,612495360
1006621,147829832,1065025536,612495360
1007622,156011672,1065025536,612495360
1008623,151034688,1065025536,612495360
1009625,140956648,1065025536,612495360
1010626,131081192,1065025536,612495360
1011627,136687608,1065025536,612495360
1012628,126943088,1065025536,612495360
1013629,127525184,1065025536,612495360
1014630,124328376,1065025536,612495360
1015631,117235128,1065025536,612495360
1016633,111569136,1065025536,612495360
1017634,104581504,1065025536,612495360
1018634,102203608,1065025536,612495360
1019635,95860976,1065025536,612495360
1020636,97492864,1065025536,612495360
1021638,101411536,1065025536,612495360
1022639,95976576,1065025536,612495360
1023640,82638544,1065025536,612495360
1024641,85857544,1065025536,612495360
1025643,70221960,1065025536,612495360
1026645,67613688,1065025536,612495360
1027646,66996000,1065025536,612495360
1028647,67883024,1065025536,612495360
1029648,56755392,1065025536,612495360
1030650,50646872,1065025536,612495360
1031652,59741960,1065025536,612495360
1032652,250533432,1065025536,627863552
1033654,240844560,1065025536,627863552
1034655,234484088,1065025536,627863552
1035656,238895888,1065025536,627863552
1036657,227216232,1065025536,627863552
1037658,232590864,1065025536,627863552
1038659,221291976,1065025536,627863552
1039660,225398536,1065025536,627863552
1040662,214248832,1065025536,627863552
1041663,219621760,1065025536,627863552
1042664,215478144,1065025536,627863552
1043664,205283896,1065025536,627863552
1044670,208671672,1065025536,627863552
1045671,200333424,1065025536,627863552
1046672,189824032,1065025536,627863552
1047673,181421064,1065025536,627863552
1048674,189878976,1065025536,627863552
1049675,172767888,1065025536,627863552
1050676,179688392,1065025536,627863552
1051677,170218200,1065025536,627863552
1052678,161598496,1065025536,627863552
1053679,167916016,1065025536,627863552
1054680,151027704,1065025536,627863552
1055685,162370112,1065025536,627863552
1056686,147720800,1065025536,627863552
1057687,138347344,1065025536,627863552
1058688,134650808,1065025536,627863552
1059689,135282208,1065025536,627863552
1060690,130162376,1065025536,627863552
1061691,130732576,1065025536,627863552
1062692,119483072,1065025536,627863552
1063693,123069192,1065025536,627863552
1064695,114398776,1065025536,627863552
1065714,119277024,1065025536,627863552
1066715,109482136,1065025536,627863552
1067716,99062672,1065025536,627863552
1068717,96571752,1065025536,627863552
1069718,99186128,1065025536,627863552
1070720,88522424,1065025536,627863552
1071721,87052328,1065025536,627863552
1072722,80166992,1065025536,627863552
1073722,75192928,1065025536,627863552
1074723,81771768,1065025536,627863552
1075724,73531448,1065025536,627863552
1076725,63833072,1065025536,627863552
1077726,71654584,1065025536,627863552
1078727,54130776,1065025536,627863552
1079728,63792824,1065025536,627863552
1080728,252344160,1065025536,646221824
1081730,256491168,1065025536,646221824
1082731,257611544,1065025536,646221824
1083732,243348560,1065025536,646221824
1084733,233200720,1065025536,646221824
1085734,229206336,1065025536,646221824
1086735,230834816,1065025536,646221824
1087735,221527064,1065025536,646221824
1088737,224635512,1065025536,646221824
1089738,214468400,1065025536,646221824
1090739,220047736,1065025536,646221824
1091740,209994728,1065025536,646221824
1092741,213204976,1065025536,646221824
1093742,204044424,1065025536,646221824
1094744,192181328,1065025536,646221824
1095745,193974304,1065025536,646221824
1096745,192929784,1065025536,646221824
1097746,178109040,1065025536,646221824
1098748,176673272,1065025536,646221824
1099749,183948272,1065025536,646221824
1100750,180652104,1065025536,646221824
1101751,172946992,1065025536,646221824
1102752,172770976,1065025536,646221824
1103753,168750000,1065025536,646221824
1104754,163811248,1065025536,646221824
1105755,154196696,1065025536,646221824
1106756,147613496,1065025536,646221824
1107758,157422016,1065025536,646221824
1108758,152304232,1065025536,646221824
1109759,148208240,1065025536,646221824
1110760,141598520,1065025536,646221824
1111763,137700680,1065025536,646221824
1112764,136826592,1065025536,646221824
1113765,133272616,1065025536,646221824
1114766,129631208,1065025536,646221824
1115767,127882280,1065025536,646221824
1116770,116136304,1065025536,646221824
1117771,106738672,1065025536,646221824
1118771,119562512,1065025536,646221824
1119772,111869208,1065025536,646221824
1120773,103678648,1065025536,646221824
1121774,110521944,1065025536,646221824
1122775,91876720,1065025536,646221824
1123775,96988448,1065025536,646221824
1124776,85868944,1065025536,646221824
1125778,92065352,1065025536,646221824
1126779,73380440,1065025536,646221824
1127780,76210640,1065025536,646221824
1128780,79416632,1065025536,646221824
1129781,75575088,1065025536,646221824
1130782,64886992,1065025536,646221824
1131783,61651552,1065025536,646221824
1132783,61252256,1065025536,646221824
1133784,62114624,1065025536,646221824
1134876,63102016,1065025536,646221824
1135896,270819488,1065025536,662269952
1136897,261839064,1065025536,662269952
1137898,251509760,1065025536,662269952
1138899,253605624,1065025536,662269952
1139899,256381344,1065025536,662269952
1140900,246258808,1065025536,662269952
1141901,234996872,1065025536,662269952
1142902,239091016,1065025536,662269952
1143902,227777568,1065025536,662269952
1144903,234111680,1065025536,662269952
1145904,230103704,1065025536,662269952
1146905,219392264,1065025536,662269952
1147906,211419256,1065025536,662269952
1148907,217280672,1065025536,662269952
1149908,208505088,1065025536,662269952
1150909,210362944,1065025536,662269952
1151910,207841456,1065025536,662269952
1152912,195463880,1065025536,662269952
1153929,203930304,1065025536,662269952
1154930,190628040,1065025536,662269952
1155931,193739960,1065025536,662269952
1156932,193151240,1065025536,662269952
1157933,188804384,1065025536,662269952
1158934,181447816,1065025536,662269952
1159935,170952384,1065025536,662269952
1160936,167271080,1065025536,662269952
1161937,173042944,1065025536,662269952
1162938,159627720,1065025536,662269952
1163939,169458864,1065025536,662269952
1164940,160070096,1065025536,662269952
1165941,164376248,1065025536,662269952
1166942,149259736,1065025536,662269952
1167943,146651072,1065025536,662269952
1168944,144790912,1065025536,662269952
1169947,143888088,1065025536,662269952
1170951,146171880,1065025536,662269952
1171952,139997208,1065025536,662269952
1172953,139557144,1065025536,662269952
1173953,125915928,1065025536,662269952
1174955,124025968,1065025536,662269952
1175973,133337392,1065025536,662269952
1176974,122511976,1065025536,662269952
1177977,126044456,1065025536,662269952
1178978,113190656,1065025536,662269952
1179980,120170512,1065025536,662269952
1180981,106724088,1065025536,662269952
1181981,111481792,1065025536,662269952
1182982,106155000,1065025536,662269952
1183983,96167504,1065025536,662269952
1184984,97713792,1065025536,662269952
1185985,86697440,1065025536,662269952
1186985,84591656,1065025536,662269952
1187986,86912360,1065025536,662269952
1188988,79399592,1065025536,662269952
1189989,74022144,1065025536,662269952
1190989,65213112,1065025536,662269952
1191990,75603304,1065025536,662269952
1192992,60650560,1065025536,662269952
1193993,59225032,1065025536,662269952
1194994,55770768,1065025536,662269952
1195995,58769936,1065025536,662269952
1196997,188608272,1065025536,662269952
1197997,284052280,1065025536,692166656
1198998,274348440,1065025536,692166656
1199999,259331040,1065025536,692166656
1200999,265223416,1065025536,692166656
1202000,258557912,1065025536,692166656
1203001,259759288,1065025536,692166656
1204001,250397376,1065025536,692166656
1205011,261318672,1065025536,692166656
1206011,255818160,1065025536,692166656
1207012,243488152,1065025536,692166656
1208013,247322624,1065025536,692166656
1209014,248799760,1065025536,692166656
1210015,246420744,1065025536,692166656
1211036,242224840,1065025536,692166656
1212041,239848216,1065025536,692166656
1213042,234865912,1065025536,692166656
1214043,230908416,1065025536,692166656
1215044,221800072,1065025536,692166656
1216045,215053720,1065025536,692166656
1217046,207909240,1065025536,692166656
1218047,212923344,1065025536,692166656
1219048,203660848,1065025536,692166656
1220049,215236392,1065025536,692166656
1221050,209667424,1065025536,692166656
1222051,199284128,1065025536,692166656
1223055,207274048,1065025536,692166656
1224056,196828320,1065025536,692166656
1225057,199816960,1065025536,692166656
1226058,197971904,1065025536,692166656
1227059,198689432,1065025536,692166656
1228060,194898320,1065025536,692166656
1229061,193704296,1065025536,692166656
1230062,198290408,1065025536,692166656
1231063,192832576,1065025536,692166656
1232064,191268024,1065025536,692166656
1233065,202396744,1065025536,692166656
1234066,188217216,1065025536,692166656
1235067,196716496,1065025536,692166656
1236068,192606480,1065025536,692166656
1237069,190518928,1065025536,692166656
1238070,200866184,1065025536,692166656
1239072,192976080,1065025536,692166656
1240073,201475288,1065025536,692166656
1241081,201335592,1065025536,692166656
1242088,188713416,1065025536,692166656
1243092,201210888,1065025536,692166656
1244093,196780216,1065025536,692166656
1245093,194209600,1065025536,692166656
1246094,190525624,1065025536,692166656
1247096,200706320,1065025536,692166656
1248097,184890232,1065025536,692166656
1249098,188838032,1065025536,692166656
1250112,193038256,1065025536,692166656
1251112,182485928,1065025536,692166656
1252113,173572296,1065025536,692166656
1253114,178987616,1065025536,692166656
1254114,164701520,1065025536,692166656
1255128,172666296,1065025536,692166656
1256130,163006264,1065025536,692166656
1257131,154972344,1065025536,692166656
1258132,158965776,1065025536,692166656
1259133,146087640,1065025536,692166656
1260136,150591576,1065025536,692166656
1261137,138694680,1065025536,692166656
1262141,141752960,1065025536,692166656
1263142,130617488,1065025536,692166656
1264152,132856056,1065025536,692166656
1265152,120858224,1065025536,692166656
1266158,123821888,1065025536,692166656
1267159,110703576,1065025536,692166656
1268160,115201224,1065025536,692166656
1269161,103025464,1065025536,692166656
1270162,91625832,1065025536,692166656
1271163,94589128,1065025536,692166656
1272164,83681352,1065025536,692166656
1273166,88723768,1065025536,692166656
1274167,77559032,1065025536,692166656
1275168,68785776,1065025536,692166656
1276169,73302400,1065025536,692166656
1277170,63323216,1065025536,692166656
1278171,68390576,1065025536,692166656
1279224,67874824,1065025536,692166656
1280225,295988104,1065025536,727715840
1281226,285610576,1065025536,727715840
1282239,290308336,1065025536,727715840
1283240,277905408,1065025536,727715840
1284241,268297152,1065025536,727715840
1285242,271934056,1065025536,727715840
1286242,259609200,1065025536,727715840
1287243,264652992,1065025536,727715840
1288244,253505824,1065025536,727715840
1289246,259457120,1065025536,727715840
1290247,245906528,1065025536,727715840
1291248,251056904,1065025536,727715840
1292249,237685432,1065025536,727715840
1293250,242056592,1065025536,727715840
1294252,230924672,1065025536,727715840
1295259,234463720,1065025536,727715840
1296260,223088432,1065025536,727715840
1297261,210310640,1065025536,727715840
1298262,214892744,1065025536,727715840
1299263,202147272,1065025536,727715840
1300264,205942648,1065025536,727715840
1301265,194036856,1065025536,727715840
1302265,200300424,1065025536,727715840
1303267,187184888,1065025536,727715840
1304268,193615688,1065025536,727715840
1305269,180310488,1065025536,727715840
1306270,182998184,1065025536,727715840
1307271,170786632,1065025536,727715840
1308272,175316360,1065025536,727715840
1309273,164693960,1065025536,727715840
1310274,154255248,1065025536,727715840
1311275,161352296,1065025536,727715840
1312276,149375120,1065025536,727715840
1313277,155235240,1065025536,727715840
1314277,142354608,1065025536,727715840
1315279,148022432,1065025536,727715840
1316280,136113216,1065025536,727715840
1317289,139611888,1065025536,727715840
1318291,126306536,1065025536,727715840
1319292,128965736,1065025536,727715840
1320292,116905136,1065025536,727715840
1321299,120272464,1065025536,727715840
1322299,107780352,1065025536,727715840
1323303,111553376,1065025536,727715840
1324304,99549032,1065025536,727715840
1325304,101456592,1065025536,727715840
1326306,87542848,1065025536,727715840
1327306,90450624,1065025536,727715840
1328306,79101608,1065025536,727715840
1329307,72274752,1065025536,727715840
1330336,80881040,1065025536,727715840
1331337,75471488,1065025536,727715840
1332339,70472152,1065025536,727715840
1333447,70404600,1065025536,727715840
1334447,308692600,1065025536,760360960
1335448,295954304,1065025536,760360960
1336449,302534328,1065025536,760360960
1337451,289398080,1065025536,760360960
1338452,294703280,1065025536,760360960
1339452,282833520,1065025536,760360960
1340456,284097816,1065025536,760360960
1341457,271213616,1065025536,760360960
1342458,275125960,1065025536,760360960
1343458,263420016,1065025536,760360960
1344459,250768656,1065025536,760360960
1345460,257858312,1065025536,760360960
1346461,245371488,1065025536,760360960
1347462,249935880,1065025536,760360960
1348464,234136888,1065025536,760360960
1349465,238547008,1065025536,760360960
1350466,225492936,1065025536,760360960
1351466,231956472,1065025536,760360960
1352468,227680024,1065025536,760360960
1353469,217740456,1065025536,760360960
1354470,222103648,1065025536,760360960
1355471,208601880,1065025536,760360960
1356472,213637328,1065025536,760360960
1357473,202737344,1065025536,760360960
1358474,207583712,1065025536,760360960
1359475,194743576,1065025536,760360960
1360476,198014528,1065025536,760360960
1361477,186707168,1065025536,760360960
1362495,189597088,1065025536,760360960
1363496,170040488,1065025536,760360960
1364497,178835136,1065025536,760360960
1365498,175438256,1065025536,760360960
1366514,170883280,1065025536,760360960
1367515,153405656,1065025536,760360960
1368516,152883624,1065025536,760360960
1369519,156362056,1065025536,760360960
1370520,140571928,1065025536,760360960
1371521,137751128,1065025536,760360960
1372522,142116896,1065025536,760360960
1373528,143875496,1065025536,760360960
1374530,127855592,1065025536,760360960
1375532,126428568,1065025536,760360960
1376533,121104264,1065025536,760360960
1377533,125848344,1065025536,760360960
1378534,115425952,1065025536,760360960
1379535,119579120,1065025536,760360960
1380536,117766888,1065025536,760360960
1381537,102550296,1065025536,760360960
1382538,99464808,1065025536,760360960
1383539,103434608,1065025536,760360960
1384540,95981728,1065025536,760360960
1385541,86858920,1065025536,760360960
1386541,94027680,1065025536,760360960
1387543,85994208,1065025536,760360960
1388543,82981352,1065025536,760360960
1389544,78489728,1065025536,760360960
1390546,73865520,1065025536,760360960
1391547,69286464,1065025536,760360960
1392548,74477008,1065025536,760360960
1393549,319040080,1065025536,778768384
1394550,303436872,1065025536,778768384
1395552,306788240,1065025536,778768384
1396552,294577768,1065025536,778768384
1397570,300273200,1065025536,778768384
1398571,291531200,1065025536,778768384
1399572,280587296,1065025536,778768384
1400573,285673760,1065025536,778768384
1401575,277586160,1065025536,778768384
1402576,271398264,1065025536,778768384
1403577,267970920,1065025536,778768384
1404578,257555920,1065025536,778768384
1405578,251896272,1065025536,778768384
1406580,259801688,1065025536,778768384
1407581,252566504,1065025536,778768384
1408582,247992208,1065025536,778768384
1409583,247183344,1065025536,778768384
1410584,239462472,1065025536,778768384
1411585,228157888,1065025536,778768384
1412586,230857048,1065025536,778768384
1413608,236368304,1065025536,778768384
1414609,218559248,1065025536,778768384
1415610,220416688,1065025536,778768384
1416612,225830880,1065025536,778768384
1417613,215372824,1065025536,778768384
1418614,211333640,1065025536,778768384
1419615,203156992,1065025536,778768384
1420615,195327056,1065025536,778768384
1421617,196652656,1065025536,778768384
1422618,193579072,1065025536,778768384
1423619,182327192,1065025536,778768384
1424620,183847016,1065025536,778768384
1425621,176735160,1065025536,778768384
1426622,165546936,1065025536,778768384
1427623,168285600,1065025536,778768384
1428624,157047496,1065025536,778768384
1429626,163889848,1065025536,778768384
1430627,152582600,1065025536,778768384
1431646,158384512,1065025536,778768384
1432647,147638664,1065025536,778768384
1433648,144280584,1065025536,778768384
1434649,132649232,1065025536,778768384
1435651,138542392,1065025536,778768384
1436652,128794896,1065025536,778768384
1437653,118838944,1065025536,778768384
1438654,124886192,1065025536,778768384
1439658,116184288,1065025536,778768384
1440662,107670072,1065025536,778768384
1441664,104076312,1065025536,778768384
1442668,107601384,1065025536,778768384
1443671,100998304,1065025536,778768384
1444710,106330064,1065025536,778768384
1445711,91198720,1065025536,778768384
1446712,82831040,1065025536,778768384
1447713,92774712,1065025536,778768384
1448714,82438616,1065025536,778768384
1449715,74567872,1065025536,778768384
1450717,76394976,1065025536,778768384
1451718,67962040,1065025536,778768384
1452718,68183088,1065025536,778768384
1453720,88136304,1065025536,778768384
1454720,314277136,1065025536,783990784
1455721,301991280,1065025536,783990784
1456723,307923464,1065025536,783990784
1457724,306403248,1065025536,783990784
1458725,296623376,1065025536,783990784
1459731,300294752,1065025536,783990784
1460732,282582728,1065025536,783990784
1461734,286642976,1065025536,783990784
1462735,284205272,1065025536,783990784
1463735,274634640,1065025536,783990784
1464735,268281872,1065025536,783990784
1465736,271644232,1065025536,783990784
1466737,254708616,1065025536,783990784
1467739,260156568,1065025536,783990784
1468740,261874960,1065025536,783990784
1469741,246013592,1065025536,783990784
1470742,248618064,1065025536,783990784
1471743,241850768,1065025536,783990784
1472744,238638488,1065025536,783990784
1473745,233618848,1065025536,783990784
1474746,228286808,1065025536,783990784
1475747,238015344,1065025536,783990784
1476747,230476704,1065025536,783990784
1477751,221662008,1065025536,783990784
1478752,221203776,1065025536,783990784
1479753,218026608,1065025536,783990784
1480753,220002784,1065025536,783990784
1481754,209058824,1065025536,783990784
1482754,199874048,1065025536,783990784
1483758,207510048,1065025536,783990784
1484759,194139144,1065025536,783990784
1485760,198716352,1065025536,783990784
1486762,194732104,1065025536,783990784
1487762,186371056,1065025536,783990784
1488764,177243336,1065025536,783990784
1489765,168578184,1065025536,783990784
1490766,168563672,1065025536,783990784
1491767,174894920,1065025536,783990784
1492768,157613336,1065025536,783990784
1493769,162434088,1065025536,783990784
1494770,154644384,1065025536,783990784
1495771,145497800,1065025536,783990784
1496772,154730504,1065025536,783990784
1497773,145940696,1065025536,783990784
1498774,136538456,1065025536,783990784
1499775,139926736,1065025536,783990784
1500781,131663528,1065025536,783990784
1501781,124810352,1065025536,783990784
1502782,131589016,1065025536,783990784
1503783,120569448,1065025536,783990784
1504784,111289224,1065025536,783990784
1505784,120590824,1065025536,783990784
1506785,113561000,1065025536,783990784
1507786,100153808,1065025536,783990784
1508788,107128040,1065025536,783990784
1509789,104239080,1065025536,783990784
1510790,98974040,1065025536,783990784
1511791,95070040,1065025536,783990784
1512792,82234288,1065025536,783990784
1513793,79641232,1065025536,783990784
1514794,86868960,1065025536,783990784
1515795,82022880,1065025536,783990784
1516796,71733368,1065025536,783990784
1517813,77679008,1065025536,783990784
1518840,73163640,1065025536,783990784
1520028,330772112,1065025536,821682176
1521029,323633328,1065025536,821682176
1522030,314337568,1065025536,821682176
1523032,318806672,1065025536,821682176
1524033,310530808,1065025536,821682176
1525034,299699264,1065025536,821682176
1526035,296444728,1065025536,821682176
1527036,301173936,1065025536,821682176
1528037,288409248,1065025536,821682176
1529038,291131224,1065025536,821682176
1530039,286748760,1065025536,821682176
1531041,278225536,1065025536,821682176
1532042,282242176,1065025536,821682176
1533043,269581984,1065025536,821682176
1534058,276638328,1065025536,821682176
1535059,267048520,1065025536,821682176
1536061,268353064,1065025536,821682176
1537061,262462072,1065025536,821682176
1538063,253686728,1065025536,821682176
1539064,248261696,1065025536,821682176
1540065,237174408,1065025536,821682176
1541066,242238040,1065025536,821682176
1542067,232900200,1065025536,821682176
1543069,233110736,1065025536,821682176
1544070,234032672,1065025536,821682176
1545077,237299536,1065025536,821682176
1546078,227143104,1065025536,821682176
1547079,228858976,1065025536,821682176
1548080,222563752,1065025536,821682176
1549081,213497744,1065025536,821682176
1550082,211618272,1065025536,821682176
1551094,214692472,1065025536,821682176
1552096,209302080,1065025536,821682176
1553096,198631312,1065025536,821682176
1554098,200396128,1065025536,821682176
1555098,195767496,1065025536,821682176
1556099,186969960,1065025536,821682176
1557100,191009856,1065025536,821682176
1558101,184848688,1065025536,821682176
1559102,174960104,1065025536,821682176
1560103,183424744,1065025536,821682176
1561104,179030152,1065025536,821682176
1562104,167112208,1065025536,821682176
1563105,172730520,1065025536,821682176
1564106,161088152,1065025536,821682176
1565107,161616344,1065025536,821682176
1566108,152738848,1065025536,821682176
1567109,155275336,1065025536,821682176
1568110,148245136,1065025536,821682176
1569135,154801904,1065025536,821682176
1570136,142682312,1065025536,821682176
1571137,139076912,1065025536,821682176
1572138,138200376,1065025536,821682176
1573139,126835256,1065025536,821682176
1574140,130063688,1065025536,821682176
1575141,128790400,1065025536,821682176
1576142,114398968,1065025536,821682176
1577143,115264784,1065025536,821682176
1578144,105381744,1065025536,821682176
1579145,108254896,1065025536,821682176
1580146,96809968,1065025536,821682176
1581147,97039496,1065025536,821682176
1582149,101985840,1065025536,821682176
1583149,91770384,1065025536,821682176
1584150,82204304,1065025536,821682176
1585151,83020664,1065025536,821682176
1586151,72869384,1065025536,821682176
1587152,77836864,1065025536,821682176
1588153,72368736,1065025536,821682176
1589155,141237216,1065025536,821682176
1590156,331880600,1065025536,845418496
1591157,326697456,1065025536,845418496
1592158,337852816,1065025536,845418496
1593159,320922336,1065025536,845418496
1594160,327153784,1065025536,845418496
1595161,316927376,1065025536,845418496
1596162,315986672,1065025536,845418496
1597163,311993544,1065025536,845418496
1598165,307491968,1065025536,845418496
1599165,307523904,1065025536,845418496
1600167,311791352,1065025536,845418496
1601168,309590824,1065025536,845418496
1602169,300622776,1065025536,845418496
1603170,299611472,1065025536,845418496
1604171,285691192,1065025536,845418496
1605173,284788328,1065025536,845418496
1606174,283354624,1065025536,845418496
1607175,280301472,1065025536,845418496
1608176,277753168,1065025536,845418496
1609177,276606224,1065025536,845418496
1610178,273551008,1065025536,845418496
1611179,264353136,1065025536,845418496
1612180,260978312,1065025536,845418496
1613181,267810032,1065025536,845418496
1614189,272203240,1065025536,845418496
1615189,258679680,1065025536,845418496
1616190,256971392,1065025536,845418496
1617191,256781016,1065025536,845418496
1618192,257483768,1065025536,845418496
1619194,242761384,1065025536,845418496
1620194,249262944,1065025536,845418496
1621195,238366784,1065025536,845418496
1622196,248115904,1065025536,845418496
1623197,246480656,1065025536,845418496
1624198,244206496,1065025536,845418496
1625198,240604912,1065025536,845418496
1626200,242379104,1065025536,845418496
1627200,233914232,1065025536,845418496
1628201,232844512,1065025536,845418496
1629202,221122048,1065025536,845418496
1630203,227858072,1065025536,845418496
1631208,228833120,1065025536,845418496
1632213,227199648,1065025536,845418496
1633220,224395832,1065025536,845418496
1634220,219548272,1065025536,845418496
1635222,221819512,1065025536,845418496
1636222,208598128,1065025536,845418496
1637223,211732760,1065025536,845418496
1638225,211161280,1065025536,845418496
1639225,208502696,1065025536,845418496
1640226,215361584,1065025536,845418496
1641227,206638200,1065025536,845418496
1642227,205082488,1065025536,845418496
1643229,206869120,1065025536,845418496
1644233,214693736,1065025536,845418496
1645234,208165056,1065025536,845418496
1646234,199333720,1065025536,845418496
1647235,200764376,1065025536,845418496
1648236,201547696,1065025536,845418496
1649237,196899816,1065025536,845418496
1650240,213930272,1065025536,845418496
1651241,200273984,1065025536,845418496
1652242,200393872,1065025536,845418496
1653243,200770472,1065025536,845418496
1654244,203242104,1065025536,845418496
1655249,213295096,1065025536,845418496
1656250,207312648,1065025536,845418496
1657252,191899656,1065025536,845418496
1658253,195901088,1065025536,845418496
1659254,182489224,1065025536,845418496
1660255,186350752,1065025536,845418496
1661256,173151728,1065025536,845418496
1662257,177239312,1065025536,845418496
1663258,180741808,1065025536,845418496
1664259,168567288,1065025536,845418496
1665260,172188952,1065025536,845418496
1666261,160895256,1065025536,845418496
1667262,163969808,1065025536,845418496
1668263,152996672,1065025536,845418496
1669265,142145496,1065025536,845418496
1670266,145149536,1065025536,845418496
1671266,134064792,1065025536,845418496
1672267,137593208,1065025536,845418496
1673268,125520192,1065025536,845418496
1674269,128839264,1065025536,845418496
1675270,116433608,1065025536,845418496
1676271,119348384,1065025536,845418496
1677272,107336072,1065025536,845418496
1678273,111303296,1065025536,845418496
1679274,98375520,1065025536,845418496
1680276,102382136,1065025536,845418496
1681277,88654232,1065025536,845418496
1682278,92649736,1065025536,845418496
1683279,81562296,1065025536,845418496
1684280,87348000,1065025536,845418496
1685281,74149536,1065025536,845418496
1686283,78435144,1065025536,845418496
1687283,71730568,1065025536,845418496
1688284,367481688,1065025536,900136960
1689285,356398752,1065025536,900136960
1690286,360542208,1065025536,900136960
1691287,347983888,1065025536,900136960
1692288,351748032,1065025536,900136960
1693289,339961312,1065025536,900136960
1694290,342930224,1065025536,900136960
1695291,330826784,1065025536,900136960
1696292,334299776,1065025536,900136960
1697293,320987424,1065025536,900136960
1698297,326611744,1065025536,900136960
1699299,313253384,1065025536,900136960
1700300,317285376,1065025536,900136960
1701301,303611800,1065025536,900136960
1702302,308191008,1065025536,900136960
1703303,296257936,1065025536,900136960
1704309,299217592,1065025536,900136960
1705310,285577768,1065025536,900136960
