HouseIdentifier, NumBurglaries
"1000033465737", 0
"1000033465738", 0
"1000033465739", 0
"1000033465740", 0
"1000033465741", 0
"1000033465742", 0
"1000033465743", 0
"1000033465831", 0
"1000033465832", 0
"1000033465833", 0
"1000033465834", 0
"1000033465835", 0
"1000033465836", 0
"1000033465837", 0
"1000033465838", 0
"1000033465839", 0
"1000033465840", 0
"1000033465841", 0
"1000033465842", 0
"1000033465843", 0
"1000033465845", 0
"1000033465846", 0
"1000033465847", 0
"1000033465848", 0
"1000033465850", 0
"1000033465851", 0
"1000033465853", 0
"1000033465854", 0
"1000033465855", 0
"1000033465856", 0
"1000033465857", 0
"1000033465858", 0
"1000033465859", 0
"1000033465860", 0
"1000033465862", 0
"1000033465863", 0
"1000033465866", 0
"1000033465867", 0
"1000033465868", 0
"1000033465869", 0
"1000033465870", 0
"1000033465871", 0
"1000033465873", 0
"1000033465874", 0
"1000033465875", 0
"1000033465876", 0
"1000033465878", 0
"1000033465879", 0
"1000033465880", 0
"1000033465884", 0
"1000033465885", 0
"1000033465886", 0
"1000033465887", 0
"1000033465888", 0
"1000033465889", 0
"1000033465890", 0
"1000033465891", 0
"1000033465892", 0
"1000033465893", 0
"1000033465894", 0
"1000033465895", 0
"1000033465896", 0
"1000033465897", 0
"1000033465898", 0
"1000033465899", 0
"1000033465900", 0
"1000033465901", 0
"1000033465902", 0
"1000033465903", 0
"1000033465904", 0
"1000033465907", 0
"1000033465908", 0
"1000033465909", 0
"1000033465910", 0
"1000033465911", 0
"1000033465912", 0
"1000033465913", 0
"1000033465914", 0
"1000033465915", 0
"1000033465916", 0
"1000033465917", 0
"1000033465918", 0
"1000033465919", 0
"1000033465921", 0
"1000033465922", 0
"1000033465924", 0
"1000033465925", 0
"1000033465927", 0
"1000033465930", 0
"1000033465931", 0
"1000033465933", 0
"1000033465934", 0
"1000033465936", 0
"1000033465937", 0
"1000033465939", 0
"1000033465940", 0
"1000033465941", 0
"1000033465942", 0
"1000033465943", 0
"1000033465944", 0
"1000033465945", 0
"1000033465946", 0
"1000033465947", 0
"1000033465948", 0
"1000033465950", 0
"1000033465951", 0
"1000033465952", 0
"1000033465953", 0
"1000033465954", 0
"1000033465955", 0
"1000033465956", 0
"1000033465958", 0
"1000033465959", 0
"1000033465961", 0
"1000033465962", 0
"1000033465963", 0
"1000033465964", 0
"1000033465965", 0
"1000033465966", 0
"1000033465987", 0
"1000033465988", 0
"1000033465989", 0
"1000033465990", 0
"1000033465992", 0
"1000033465993", 0
"1000033465995", 0
"1000033465996", 0
"1000033465999", 0
"1000033466000", 0
"1000033466001", 0
"1000033466002", 0
"1000033466003", 0
"1000033466004", 0
"1000033466005", 0
"1000033466006", 0
"1000033466008", 0
"1000033466009", 0
"1000033466010", 0
"1000033466011", 0
"1000033466012", 0
"1000033466013", 0
"1000033466016", 0
"1000033466017", 0
"1000033466018", 0
"1000033466019", 0
"1000033466020", 0
"1000033466021", 0
"1000033466022", 0
"1000033466023", 0
"1000033466024", 0
"1000033466025", 0
"1000033466027", 0
"1000033466028", 0
"1000033466036", 0
"1000033466037", 0
"1000033466038", 0
"1000033466039", 0
"1000033466041", 0
"1000033466042", 0
"1000033466043", 0
"1000033466045", 0
"1000033466046", 0
"1000033466047", 0
"1000033466048", 0
"1000033466049", 0
"1000033466050", 0
"1000033466051", 0
"1000033466052", 0
"1000033466054", 0
"1000033466055", 0
"1000033466056", 0
"1000033466057", 0
"1000033466058", 0
"1000033466059", 0
"1000033466060", 0
"1000033466061", 0
"1000033466065", 0
"1000033466066", 0
"1000033466067", 0
"1000033466068", 0
"1000033466070", 0
"1000033466071", 0
"1000033466072", 0
"1000033466073", 0
"1000033466075", 0
"1000033466076", 0
"1000033466077", 0
"1000033466078", 0
"1000033466079", 0
"1000033466080", 0
"1000033466082", 0
"1000033466083", 0
"1000033466084", 0
"1000033466085", 0
"1000033466088", 0
"1000033466089", 0
"1000033466090", 0
"1000033466091", 0
"1000033466093", 0
"1000033466094", 0
"1000033466095", 0
"1000033466096", 0
"1000033466097", 0
"1000033466103", 0
"1000033466105", 0
"1000033466106", 0
"1000033466108", 0
"1000033466111", 0
"1000033466112", 0
"1000033466113", 0
"1000033466114", 0
"1000033466116", 0
"1000033466117", 0
"1000033466128", 0
"1000033466129", 0
"1000033466130", 0
"1000033466131", 0
"1000033466143", 0
"1000033466144", 0
"1000033466148", 0
"1000033466149", 0
"1000033466150", 0
"1000033466151", 0
"1000033466154", 0
"1000033466155", 0
"1000033466158", 0
"1000033466159", 0
"1000033466160", 0
"1000033466161", 0
"1000033466164", 0
"1000033466165", 0
"1000033466166", 0
"1000033466167", 0
"1000033466168", 0
"1000033466169", 0
"1000033466170", 0
"1000033466171", 0
"1000033466172", 0
"1000033466173", 0
"1000033466174", 0
"1000033466175", 0
"1000033466178", 0
"1000033466179", 0
"1000033466180", 0
"1000033466182", 0
"1000033466183", 0
"1000033466184", 0
"1000033466185", 0
"1000033466186", 0
"1000033466187", 0
"1000033466188", 0
"1000033466189", 0
"1000033466190", 0
"1000033466191", 0
"1000033466192", 0
"1000033466193", 0
"1000033466194", 0
"1000033466195", 0
"1000033466198", 0
"1000033466199", 0
"1000033466204", 0
"1000033466205", 0
"1000033466212", 0
"1000033466213", 0
"1000033466214", 0
"1000033466215", 0
"1000033466221", 0
"1000033466222", 0
"1000033466223", 0
"1000033466224", 0
"1000033466239", 0
"1000033466240", 0
"1000033466241", 0
"1000033466243", 0
"1000033466244", 0
"1000033466245", 0
"1000033466246", 0
"1000033466247", 0
"1000033466248", 0
"1000033466250", 0
"1000033466251", 0
"1000033466254", 0
"1000033466255", 0
"1000033466256", 0
"1000033466257", 0
"1000033466260", 0
"1000033466261", 0
"1000033466262", 0
"1000033466263", 0
"1000033466266", 0
"1000033466267", 0
"1000033466269", 0
"1000033466270", 0
"1000033466272", 0
"1000033466274", 0
"1000033466275", 0
"1000033466277", 0
"1000033466278", 0
"1000033466279", 0
"1000033466282", 0
"1000033466283", 0
"1000033466285", 0
"1000033466287", 0
"1000033466288", 0
"1000033466290", 0
"1000033466293", 0
"1000033466295", 0
"1000033466296", 0
"1000033466298", 0
"1000033466299", 0
"1000033466300", 0
"1000033466301", 0
"1000033466302", 0
"1000033466304", 0
"1000033466305", 0
"1000033466306", 0
"1000033466307", 0
"1000033466308", 0
"1000033466309", 0
"1000033466311", 0
"1000033466312", 0
"1000033466313", 0
"1000033466314", 0
"1000033466316", 0
"1000033466317", 0
"1000033466319", 0
"1000033466320", 0
"1000033466321", 0
"1000033466322", 0
"1000033466325", 0
"1000033466326", 0
"1000033466327", 0
"1000033466328", 0
"1000033466330", 0
"1000033466333", 0
"1000033466334", 0
"1000033466336", 0
"1000033466337", 0
"1000033466338", 0
"1000033466339", 0
"1000033466340", 0
"1000033466341", 0
"1000033466343", 0
"1000033466344", 0
"1000033466346", 0
"1000033466347", 0
"1000033466348", 0
"1000033466349", 0
"1000033466350", 0
"1000033466351", 0
"1000033466352", 0
"1000033466353", 0
"1000033466355", 0
"1000033466356", 0
"1000033466357", 0
"1000033466358", 0
"1000033466618", 0
"1000033466619", 0
"1000033466620", 0
"1000033466621", 0
"1000033466623", 0
"1000033466626", 0
"1000033466627", 0
"1000033466628", 0
"1000033466629", 0
"1000033466638", 0
"1000033466639", 0
"1000033466640", 0
"1000033466641", 0
"1000033466642", 0
"1000033466643", 0
"1000033466644", 0
"1000033466645", 0
"1000033466654", 0
"1000033466655", 0
"1000033466656", 0
"1000033466657", 0
"1000033466466", 0
"1000033466467", 0
"1000033466468", 0
"1000033466469", 0
"1000033466470", 0
"1000033466471", 0
"1000033466472", 0
"1000033466478", 0
"1000033466481", 0
"1000033466486", 0
"1000033466487", 0
"1000033466488", 0
"1000033466489", 0
"1000033466493", 0
"1000033466496", 0
"1000033466497", 0
"1000033466498", 0
"1000033466499", 0
"1000033466500", 0
"1000033466503", 0
"1000033466506", 0
"1000033466507", 0
"1000033466510", 0
"1000033466511", 0
"1000033466513", 0
"1000033466516", 0
"1000033466518", 0
"1000033466519", 0
"1000033466520", 0
"1000033466521", 0
"1000033466525", 0
"1000033466526", 0
"1000033466528", 0
"1000033466529", 0
"1000033466531", 0
"1000033466532", 0
"1000033466534", 0
"1000033466536", 0
"1000033466537", 0
"1000033466538", 0
"1000033466542", 0
"1000033466544", 0
"1000033466545", 0
"1000033466547", 0
"1000033466548", 0
"1000033466550", 0
"1000033466551", 0
"1000033466552", 0
"1000033466554", 0
"1000033466555", 0
"1000033466556", 0
"1000033466557", 0
"1000033466559", 0
"1000033466560", 0
"1000033466561", 0
"1000033466563", 0
"1000033466564", 0
"1000033466565", 0
"1000033466570", 0
"1000033466571", 0
"1000033466575", 0
"1000033466576", 0
"1000033466579", 0
"1000033466580", 0
"1000033466582", 0
"1000033466583", 0
"1000033466597", 0
"1000033466598", 0
"1000033466599", 0
"1000033466606", 0
"1000033466607", 0
"1000033466609", 0
"1000033466611", 0
"1000033466614", 0
"1000033466802", 0
"1000033466803", 0
"1000033466804", 0
"1000033466805", 0
"1000033466810", 0
"1000033466811", 0
"1000033466812", 0
"1000033466813", 0
"1000033466814", 0
"1000033466815", 0
"1000033466816", 0
"1000033466817", 0
"1000033466818", 0
"1000033466819", 0
"1000033466820", 0
"1000033466821", 0
"1000033466822", 0
"1000033466823", 0
"1000033466824", 0
"1000033466825", 0
"1000033466826", 0
"1000033466827", 0
"1000033466828", 0
"1000033466829", 0
"1000033466830", 0
"1000033466831", 0
"1000033466832", 0
"1000033466833", 0
"1000033466835", 0
"1000033466836", 0
"1000033466837", 0
"1000033466838", 0
"1000033466839", 0
"1000033466840", 0
"1000033466841", 0
"1000033466658", 0
"1000033466663", 0
"1000033466664", 0
"1000033466665", 0
"1000033466666", 0
"1000033466669", 0
"1000033466670", 0
"1000033466673", 0
"1000033466676", 0
"1000033466678", 0
"1000033466683", 0
"1000033466684", 0
"1000033466686", 0
"1000033466688", 0
"1000033466689", 0
"1000033466695", 0
"1000033466697", 0
"1000033466699", 0
"1000033466701", 0
"1000033466703", 0
"1000033466704", 0
"1000033466708", 0
"1000033466709", 0
"1000033466710", 0
"1000033466712", 0
"1000033466713", 0
"1000033466714", 0
"1000033466716", 0
"1000033466717", 0
"1000033466718", 0
"1000033466719", 0
"1000033466721", 0
"1000033466722", 0
"1000033466723", 0
"1000033466725", 0
"1000033466727", 0
"1000033466730", 0
"1000033466731", 0
"1000033466733", 0
"1000033466736", 0
"1000033466739", 0
"1000033466740", 0
"1000033466741", 0
"1000033466742", 0
"1000033466743", 0
"1000033466744", 0
"1000033466745", 0
"1000033466746", 0
"1000033466747", 0
"1000033466748", 0
"1000033466749", 0
"1000033466750", 0
"1000033466751", 0
"1000033466752", 0
"1000033466753", 0
"1000033466754", 0
"1000033466755", 0
"1000033466756", 0
"1000033466758", 0
"1000033466759", 0
"1000033466760", 0
"1000033466762", 0
"1000033466763", 0
"1000033466764", 0
"1000033466765", 0
"1000033466766", 0
"1000033466767", 0
"1000033466768", 0
"1000033466769", 0
"1000033466770", 0
"1000033466771", 0
"1000033466772", 0
"1000033466773", 0
"1000033466774", 0
"1000033466775", 0
"1000033466776", 0
"1000033466777", 0
"1000033466778", 0
"1000033466780", 0
"1000033466781", 0
"1000033466783", 0
"1000033466784", 0
"1000033466785", 0
"1000033466786", 0
"1000033466787", 0
"1000033466788", 0
"1000033466789", 0
"1000033466790", 0
"1000033466791", 0
"1000033466792", 0
"1000033466793", 0
"1000033466794", 0
"1000033466795", 0
"1000033466796", 0
"1000033466797", 0
"1000033466798", 0
"1000033466799", 0
"1000033466800", 0
"1000033466801", 0
"1000033466842", 0
"1000033466843", 0
"1000033466844", 0
"1000033466845", 0
"1000033466846", 0
"1000033466847", 0
"1000033466848", 0
"1000033466849", 0
"1000033466852", 0
"1000033466853", 0
"1000033466854", 0
"1000033466855", 0
"1000033466856", 0
"1000033466857", 0
"1000033466858", 0
"1000033466859", 0
"1000033466863", 0
"1000033466864", 0
"1000033466869", 0
"1000033466871", 0
"1000033466873", 0
"1000033466874", 0
"1000033466875", 0
"1000033466876", 0
"1000033466884", 0
"1000033466885", 0
"1000033466886", 0
"1000033466887", 0
"1000033466888", 0
"1000033466889", 0
"1000033466894", 0
"1000033466895", 0
"1000033466897", 0
"1000033466902", 7
"1000033466903", 5
"1000033466904", 13
"1000033466905", 7
"1000033466906", 8
"1000033466907", 13
"1000033466908", 15
"1000033466909", 10
"1000033466910", 8
"1000033466911", 12
"1000033466912", 15
"1000033466913", 13
"1000033466918", 0
"1000033466919", 0
"1000033466920", 0
"1000033466921", 0
"1000033466922", 0
"1000033466923", 0
"1000033466924", 0
"1000033466925", 0
"1000033466926", 0
"1000033466927", 0
"1000033466928", 0
"1000033466929", 0
"1000033466930", 0
"1000033466931", 0
"1000033466933", 0
"1000033466934", 0
"1000033466937", 8
"1000033466938", 6
"1000033466939", 7
"1000033466940", 3
"1000033466941", 1
"1000033466942", 5
"1000033466943", 0
"1000033466944", 5
"1000033466945", 0
"1000033466946", 0
"1000033466947", 0
"1000033466948", 0
"1000033466949", 0
"1000033466950", 0
"1000033466951", 0
"1000033466952", 0
"1000033466953", 0
"1000033466954", 0
"1000033466955", 0
"1000033466956", 0
"1000033466957", 0
"1000033466958", 0
"1000033466959", 0
"1000033466960", 0
"1000033466961", 0
"1000033466962", 0
"1000033466963", 0
"1000033466964", 0
"1000033466965", 0
"1000033466966", 0
"1000033466967", 0
"1000033466968", 0
"1000033466969", 0
"1000033466970", 0
"1000033466971", 0
"1000033466972", 0
"1000033466973", 0
"1000033466974", 0
"1000033466975", 0
"1000033466976", 0
"1000033466977", 0
"1000033466978", 0
"1000033466979", 0
"1000033466980", 0
"1000033466981", 0
"1000033466982", 0
"1000033466983", 0
"1000033466984", 0
"1000033466985", 0
"1000033466986", 0
"1000033466987", 0
"1000033466988", 0
"1000033466989", 0
"1000033466990", 0
"1000033466991", 0
"1000033466992", 0
"1000033466993", 0
"1000033466994", 0
"1000033466995", 0
"1000033466996", 0
"1000033466997", 0
"1000033466998", 0
"1000033466999", 0
"1000033467000", 0
"1000033467001", 0
"1000033467002", 0
"1000033467003", 0
"1000033467004", 0
"1000033467005", 0
"1000033467006", 0
"1000033467007", 0
"1000033467008", 0
"1000033467009", 0
"1000033467010", 0
"1000033467011", 0
"1000033467012", 0
"1000033467013", 0
"1000033467017", 0
"1000033467018", 0
"1000033467020", 0
"1000033467021", 0
"1000033467022", 0
"1000033467023", 0
"1000033467024", 0
"1000033467025", 0
"1000033467026", 0
"1000033467027", 0
"1000033467176", 4
"1000033467177", 21
"1000033467178", 10
"1000033467184", 12
"1000033467189", 5
"1000033467190", 8
"1000033467191", 9
"1000033467192", 8
"1000033467193", 9
"1000033467200", 12
"1000033467201", 8
"1000033467204", 10
"1000033467206", 8
"1000033467207", 10
"1000033467212", 7
"1000033467213", 19
"1000033467214", 11
"1000033467215", 8
"1000033467216", 17
"1000033467217", 13
"1000033467218", 11
"1000033467048", 0
"1000033467050", 0
"1000033467052", 0
"1000033467053", 0
"1000033467055", 0
"1000033467059", 0
"1000033467060", 0
"1000033467061", 0
"1000033467062", 0
"1000033467063", 0
"1000033467064", 0
"1000033467065", 0
"1000033467066", 0
"1000033467067", 0
"1000033467068", 0
"1000033467069", 0
"1000033467070", 0
"1000033467071", 0
"1000033467072", 0
"1000033467073", 0
"1000033467074", 0
"1000033467075", 0
"1000033467076", 0
"1000033467077", 0
"1000033467078", 0
"1000033467079", 0
"1000033467085", 0
"1000033467086", 0
"1000033467087", 0
"1000033467088", 0
"1000033467089", 0
"1000033467091", 0
"1000033467092", 0
"1000033467093", 0
"1000033467094", 0
"1000033467095", 0
"1000033467096", 0
"1000033467098", 0
"1000033467099", 0
"1000033467102", 0
"1000033467103", 0
"1000033467106", 0
"1000033467107", 0
"1000033467108", 0
"1000033467109", 0
"1000033467110", 0
"1000033467111", 0
"1000033467112", 0
"1000033467114", 0
"1000033467115", 0
"1000033467118", 0
"1000033467119", 0
"1000033467120", 0
"1000033467121", 0
"1000033467122", 0
"1000033467123", 0
"1000033467124", 0
"1000033467125", 0
"1000033467126", 0
"1000033467127", 0
"1000033467128", 0
"1000033467129", 3
"1000033467134", 15
"1000033467135", 8
"1000033467137", 4
"1000033467138", 0
"1000033467140", 0
"1000033467141", 0
"1000033467142", 0
"1000033467146", 0
"1000033467147", 0
"1000033467149", 0
"1000033467150", 0
"1000033467151", 0
"1000033467152", 0
"1000033467157", 0
"1000033467158", 7
"1000033467160", 9
"1000033467161", 9
"1000033467163", 6
"1000033467171", 10
"1000033467223", 15
"1000033467224", 8
"1000033467230", 8
"1000033467231", 11
"1000033467232", 13
"1000033467233", 7
"1000033467234", 9
"1000033467235", 10
"1000033467238", 10
"1000033467244", 9
"1000033467245", 7
"1000033467246", 4
"1000033467247", 13
"1000033467248", 8
"1000033467251", 3
"1000033467253", 9
"1000033467254", 8
"1000033467255", 12
"1000033467256", 12
"1000033467257", 6
"1000033467258", 10
"1000033467259", 4
"1000033467260", 5
"1000033467261", 0
"1000033467262", 0
"1000033467263", 0
"1000033467264", 0
"1000033467272", 9
"1000033467273", 15
"1000033467274", 4
"1000033467275", 5
"1000033467276", 7
"1000033467277", 6
"1000033467286", 10
"1000033467299", 14
"1000033467302", 6
"1000033467314", 5
"1000033467397", 0
"1000033467402", 0
"1000033467403", 0
"1000033467404", 0
"1000033467405", 0
"1000033467406", 0
"1000033467407", 8
"1000033467411", 0
"1000033467412", 0
"1000033467413", 0
"1000033467415", 0
"1000033467417", 0
"1000033467418", 0
"1000033467419", 0
"1000033467420", 0
"1000033467421", 0
"1000033467422", 0
"1000033467423", 0
"1000033467435", 0
"1000033467436", 0
"1000033467437", 0
"1000033467441", 0
"1000033467442", 0
"1000033467444", 0
"1000033467445", 0
"1000033467447", 0
"1000033467448", 0
"1000033467470", 0
"1000033467471", 0
"1000033467473", 0
"1000033467474", 0
"1000033467475", 0
"1000033467476", 0
"1000033467477", 0
"1000033467478", 0
"1000033467480", 0
"1000033467481", 0
"1000033467482", 0
"1000033467483", 0
"1000033467484", 0
"1000033467485", 0
"1000033467487", 0
"1000033467488", 0
"1000033467489", 0
"1000033467492", 0
"1000033467493", 0
"1000033467494", 0
"1000033467495", 0
"1000033467496", 0
"1000033467497", 0
"1000033467498", 0
"1000033467499", 0
"1000033467500", 0
"1000033467501", 0
"1000033467502", 0
"1000033467503", 0
"1000033467505", 0
"1000033467506", 0
"1000033467507", 0
"1000033467508", 0
"1000033467509", 0
"1000033467510", 0
"1000033467512", 0
"1000033467513", 0
"1000033467515", 0
"1000033467516", 0
"1000033467518", 0
"1000033467519", 0
"1000033467530", 0
"1000033467531", 0
"1000033467532", 0
"1000033467533", 0
"1000033467534", 0
"1000033467535", 0
"1000033467536", 0
"1000033467537", 0
"1000033467540", 0
"1000033467541", 0
"1000033467542", 0
"1000033467543", 0
"1000033467544", 0
"1000033467545", 0
"1000033467547", 0
"1000033467548", 0
"1000033467550", 0
"1000033467551", 0
"1000033467553", 0
"1000033467554", 0
"1000033467555", 0
"1000033467558", 0
"1000033467559", 0
"1000033467561", 0
"1000033467562", 0
"1000033467564", 0
"1000033467565", 0
"1000033467566", 0
"1000033467567", 0
"1000033467569", 0
"1000033467570", 0
"1000033467571", 0
"1000033467572", 0
"1000033467579", 0
"1000033467580", 0
"1000033467582", 0
"1000033467584", 0
"1000033467585", 0
"1000033467586", 0
"1000033467587", 0
"1000033467588", 0
"1000033467589", 0
"1000033467592", 0
"1000033467599", 0
"1000033467605", 0
"1000033467610", 0
"1000033467613", 0
"1000033467614", 0
"1000033467617", 0
"1000033467618", 0
"1000033467619", 0
"1000033467620", 0
"1000033467623", 0
"1000033467624", 0
"1000033467627", 0
"1000033467628", 0
"1000033467629", 0
"1000033467630", 0
"1000033467631", 0
"1000033467636", 0
"1000033467637", 0
"1000033467638", 0
"1000033467646", 0
"1000033467647", 0
"1000033467648", 0
"1000033467650", 0
"1000033467651", 0
"1000033467653", 0
"1000033467654", 0
"1000033467655", 0
"1000033467656", 0
"1000033467657", 0
"1000033467658", 0
"1000033467660", 0
"1000033467661", 0
"1000033467663", 0
"1000033467664", 0
"1000033467665", 0
"1000033467666", 0
"1000033467668", 0
"1000033467669", 0
"1000033467671", 0
"1000033467672", 0
"1000033467673", 0
"1000033467674", 0
"1000033467675", 0
"1000033467676", 0
"1000033467677", 0
"1000033467678", 0
"1000033467679", 0
"1000033467680", 0
"1000033467685", 0
"1000033467686", 0
"1000033467693", 0
"1000033467694", 0
"1000033467696", 0
"1000033467697", 0
"1000033467698", 0
"1000033467699", 0
"1000033467700", 0
"1000033467702", 0
"1000033467703", 0
"1000033467707", 0
"1000033467708", 0
"1000033467709", 0
"1000033467710", 0
"1000033467713", 0
"1000033467716", 0
"1000033467717", 0
"1000033467718", 0
"1000033467728", 0
"1000033467733", 0
"1000033467734", 0
"1000033467735", 0
"1000033467737", 0
"1000033467738", 0
"1000033467741", 0
"1000033467743", 0
"1000033467757", 0
"1000033467759", 0
"1000033467760", 0
"1000033467761", 0
"1000033467765", 0
"1000033467766", 0
"1000033467767", 0
"1000033467768", 0
"1000033467769", 0
"1000033467770", 0
"1000033467775", 0
"1000033467776", 0
"1000033467793", 0
"1000033467795", 0
"1000033467796", 0
"1000033467799", 0
"1000033467800", 0
"1000033467801", 0
"1000033467802", 0
"1000033467803", 0
"1000033467805", 0
"1000033467806", 0
"1000033467808", 0
"1000033467809", 0
"1000033467812", 0
"1000033467819", 0
"1000033467820", 0
"1000033467823", 0
"1000033467831", 0
"1000033467835", 0
"1000033467841", 0
"1000033467842", 0
"1000033467843", 0
"1000033467844", 0
"1000033467847", 0
"1000033467848", 0
"1000033467863", 0
"1000033467864", 0
"1000033467866", 0
"1000033467867", 0
"1000033467869", 0
"1000033467871", 0
"1000033467873", 4
"1000033467875", 9
"1000033467876", 9
"1000033467877", 7
"1000033467878", 3
"1000033467887", 9
"1000033467888", 13
"1000033467889", 16
"1000033467890", 19
"1000033467891", 15
"1000033467892", 12
"1000033467894", 16
"1000033467895", 4
"1000033467896", 5
"1000033467897", 4
"1000033467898", 7
"1000033467899", 5
"1000033467907", 8
"1000033467913", 16
"1000033467918", 9
"1000033467925", 0
"1000033467926", 0
"1000033467927", 0
"1000033467928", 13
"1000033467933", 11
"1000033467934", 14
"1000033467935", 11
"1000033467936", 12
"1000033467937", 8
"1000033467938", 3
"1000033467939", 7
"1000033467941", 19
"1000033467944", 0
"1000033467949", 13
"1000033467950", 11
"1000033467951", 20
"1000033467959", 13
"1000033467960", 10
"1000033467963", 7
"1000033467964", 2
"1000033467967", 0
"1000033467968", 7
"1000033467969", 11
"1000033467970", 18
"1000033467982", 0
"1000033467983", 0
"1000033467986", 0
"1000033467987", 0
"1000033467990", 0
"1000033467991", 0
"1000033467993", 0
"1000033467994", 0
"1000033467995", 0
"1000033467996", 0
"1000033467997", 0
"1000033467998", 0
"1000033468010", 6
"1000033468011", 10
"1000033468015", 0
"1000033468018", 0
"1000033468021", 0
"1000033468022", 0
"1000033468023", 0
"1000033468024", 0
"1000033468026", 0
"1000033468027", 0
"1000033468028", 0
"1000033468029", 0
"1000033468030", 0
"1000033468031", 18
"1000033468032", 6
"1000033468033", 11
"1000033468034", 0
"1000033468035", 0
"1000033468036", 0
"1000033468037", 0
"1000033468038", 0
"1000033468039", 0
"1000033468045", 8
"1000033468051", 14
"1000033468063", 0
"1000033468073", 10
"1000033468074", 4
"1000033468089", 0
"1000033468091", 0
"1000033468092", 0
"1000033468094", 0
"1000033468097", 0
"1000033468098", 0
"1000033468100", 0
"1000033468101", 0
"1000033468255", 0
"1000033468256", 0
"1000033468257", 0
"1000033468258", 0
"1000033468259", 0
"1000033468260", 0
"1000033468261", 0
"1000033468262", 0
"1000033468263", 0
"1000033468264", 0
"1000033468277", 0
"1000033468579", 0
"1000033468580", 0
"1000033468585", 0
"1000033468586", 0
"1000033468587", 0
"1000033468588", 0
"1000033468589", 0
"1000033468590", 0
"1000033468595", 0
"1000033468596", 0
"1000033468597", 0
"1000033469030", 0
"1000033469036", 0
"1000033469037", 0
"1000033469038", 0
"1000033469039", 0
"1000033469040", 0
"1000033469041", 0
"1000033469042", 0
"1000033469043", 0
"1000033469044", 0
"1000033469046", 0
"1000033469047", 0
"1000033469049", 0
"1000033469050", 0
"1000033469252", 0
"1000033469253", 0
"1000033469254", 0
"1000033469255", 0
"1000033469257", 0
"1000033469258", 0
"1000033469261", 0
"1000033469262", 0
"1000033469263", 0
"1000033469264", 0
"1000033469266", 0
"1000033469267", 0
"1000033469268", 0
"1000033469269", 0
"1000033469277", 0
"1000033469474", 0
"1000033469475", 0
"1000033469476", 0
"1000033469479", 0
"1000033469480", 0
"1000033469481", 0
"1000033469482", 0
"1000033469484", 0
"1000033469485", 0
"1000033469486", 0
"1000033469487", 0
"1000033469614", 0
"1000033469615", 0
"1000033469616", 0
"1000033469617", 0
"1000033469618", 0
"1000033469619", 0
"1000033469620", 0
"1000033469621", 0
"1000033469622", 0
"1000033469623", 0
"1000033469624", 0
"1000033469625", 0
"1000033469626", 0
"1000033469676", 0
"1000033469677", 0
"1000033469678", 0
"1000033469679", 0
"1000033469680", 0
"1000033469681", 0
"1000033469682", 0
"1000033469690", 0
"1000033469691", 0
"1000033469692", 0
"1000033469693", 0
"1000033468103", 0
"1000033468118", 0
"1000033468130", 8
"1000033468136", 0
"1000033468141", 20
"1000033468142", 0
"1000033468155", 0
"1000033468156", 0
"1000033468162", 0
"1000033468163", 0
"1000033468164", 0
"1000033468165", 0
"1000033468166", 0
"1000033468167", 0
"1000033468168", 0
"1000033468169", 0
"1000033468172", 0
"1000033468173", 0
"1000033468175", 0
"1000033468176", 0
"1000033468177", 0
"1000033468178", 0
"1000033468180", 0
"1000033468181", 0
"1000033468182", 0
"1000033468183", 0
"1000033468184", 0
"1000033468185", 0
"1000033468186", 0
"1000033468187", 0
"1000033468191", 0
"1000033468192", 0
"1000033468193", 0
"1000033468194", 0
"1000033468195", 0
"1000033468196", 0
"1000033468197", 0
"1000033468198", 0
"1000033468199", 0
"1000033468200", 0
"1000033468201", 0
"1000033468202", 0
"1000033468203", 0
"1000033468204", 0
"1000033468205", 0
"1000033468209", 0
"1000033468210", 0
"1000033468213", 0
"1000033468214", 0
"1000033468215", 0
"1000033468216", 0
"1000033468218", 0
"1000033468219", 0
"1000033468232", 0
"1000033468233", 0
"1000033468234", 0
"1000033468235", 0
"1000033468236", 0
"1000033468237", 0
"1000033468238", 0
"1000033468239", 0
"1000033468241", 0
"1000033468242", 0
"1000033468243", 0
"1000033468244", 0
"1000033468254", 0
"1000033468286", 0
"1000033468287", 0
"1000033468288", 0
"1000033468289", 0
"1000033468292", 0
"1000033468293", 0
"1000033468395", 0
"1000033468396", 0
"1000033468397", 0
"1000033468399", 0
"1000033468400", 0
"1000033468401", 0
"1000033468402", 0
"1000033468403", 0
"1000033468404", 0
"1000033468405", 0
"1000033468406", 0
"1000033468407", 0
"1000033468408", 0
"1000033468409", 0
"1000033468410", 0
"1000033468411", 0
"1000033468412", 0
"1000033468413", 0
"1000033468414", 0
"1000033468416", 0
"1000033468417", 0
"1000033468418", 0
"1000033468420", 0
"1000033468421", 0
"1000033468424", 0
"1000033468425", 0
"1000033468427", 0
"1000033468428", 0
"1000033468429", 0
"1000033468430", 0
"1000033468432", 0
"1000033468433", 0
"1000033468434", 0
"1000033468435", 0
"1000033468437", 0
"1000033468438", 0
"1000033468439", 0
"1000033468440", 0
"1000033468441", 0
"1000033468442", 0
"1000033468444", 0
"1000033468445", 0
"1000033468447", 0
"1000033468448", 0
"1000033468450", 0
"1000033468451", 0
"1000033468452", 0
"1000033468453", 0
"1000033468454", 0
